기준년월,지역코드,통합시군구코드,지원센터코드,이용자구분코드,이용자분류코드,행복e음대상자여부,이용금액,이용건수,이용자수
201807,부산,03000008,S03301,긴급지원대상자,조손가정,N,202155.06,17,2
201807,부산,03000008,S03301,긴급지원대상자,저소득가정,N,3083044.77,305,28
201807,부산,03000008,S03301,긴급지원대상자,재가장애인,N,56821.97,7,1
201807,부산,03000008,S03301,긴급지원대상자,독거어르신,N,376226.77,39,1
201807,부산,03000008,S03301,긴급지원대상자,결식아동,N,406781.76,46,21
201807,부산,03000008,S03301,저소득층,기타,N,1155731.42,265,9
201807,부산,03000008,S03301,저소득층,한부모가정,N,376589.29,38,2
201807,부산,03000008,S03301,긴급지원대상자,기타,N,2348463.33,411,29
201807,부산,03000008,S03301,저소득층,저소득가정,N,295009.87,23,6
201807,부산,03000008,S03301,기초생활보장수급자,결식아동,N,79300.77,25,4
201807,부산,03000008,S03301,기초생활보장수급자,독거어르신,N,1091212.6,220,7
201807,부산,03000008,S03301,기초생활보장수급자,재가장애인,N,2555626.31,449,30
201807,부산,03000008,S03301,기초생활보장수급자,저소득가정,N,298957.47,51,2
201807,부산,03000008,S03301,기초생활보장수급자,한부모가정,N,972580.14,188,5
201807,부산,03000008,S03301,기초생활보장수급자,기타,N,2867980.69,601,17
201807,부산,03000009,S03401,기초생활보장수급탈락자,독거어르신,N,147048.88,37,4
201807,부산,03000009,S03401,긴급지원대상자,독거어르신,N,976175.33,176,11
201807,부산,03000009,S03401,긴급지원대상자,저소득가정,N,543159.85,80,5
201807,부산,03000009,S03401,긴급지원대상자,기타,N,1143963.82,273,18
201807,부산,03000009,S03401,기초생활보장수급자,결식아동,N,121883.89,20,2
201807,부산,03000009,S03401,기초생활보장수급자,독거어르신,N,123558.59,27,3
201807,부산,03000009,S03401,기초생활보장수급자,한부모가정,N,539213.95,91,11
201807,부산,03000009,S03401,차상위계층,결식아동,N,376192.25,65,8
201807,부산,03000009,S03401,차상위계층,다문화가정,N,34928.79,4,1
201807,부산,03000009,S03401,차상위계층,독거어르신,N,174132.12,32,2
201807,부산,03000009,S03401,차상위계층,한부모가정,N,18122.23,4,1
201807,부산,03000009,S03401,차상위계층,기타,N,447921.19,64,4
201807,부산,03000009,S03401,저소득층,결식아동,N,404113.29,69,9
201807,부산,03000009,S03401,저소득층,다문화가정,N,79002.56,14,4
201807,부산,03000009,S03401,저소득층,독거어르신,N,280170.03,63,7
201807,부산,03000009,S03401,저소득층,한부모가정,N,484310.65,75,7
201807,부산,03000009,S03401,저소득층,기타,N,236387.62,32,2
201807,부산,03000009,S03401,긴급지원대상자,결식아동,N,192725.17,28,6
201807,부산,03000011,S03601,기초생활보장수급자,한부모가정,N,2174154.78,42,5
201807,부산,03000011,S03601,차상위계층,독거어르신,N,142444.37,5,1
201807,부산,03000011,S03601,차상위계층,재가장애인,N,1829857.29,54,5
201807,부산,03000011,S03601,차상위계층,저소득가정,N,719296.43,20,3
201807,부산,03000011,S03601,차상위계층,한부모가정,N,1426026.4,55,4
201807,부산,03000011,S03601,저소득층,독거어르신,N,481985.44,11,3
201807,부산,03000011,S03601,저소득층,재가장애인,N,185532.9,9,2
201807,부산,03000011,S03601,긴급지원대상자,재가장애인,N,631618.87,24,1
201807,부산,03000011,S03601,긴급지원대상자,한부모가정,N,117374.46,6,1
201807,부산,03000011,S03601,긴급지원대상자,기타,N,249804.35,9,1
201807,부산,03000011,S03601,기초생활보장수급자,결식아동,N,203126.74,9,1
201807,부산,03000011,S03601,기초생활보장수급자,독거어르신,N,4577520.1,137,12
201807,부산,03000011,S03601,기초생활보장수급자,재가장애인,N,1300009.56,57,5
201807,부산,03000011,S03601,기초생활보장수급자,저소득가정,N,1494744.23,56,7
201807,부산,03000011,S03601,저소득층,한부모가정,N,492426.41,19,1
201807,부산,03000011,S03601,저소득층,저소득가정,N,1230078.36,25,3
201807,부산,03000012,S03701,저소득층,재가장애인,N,76398.19,9,3
201807,부산,03000012,S03701,저소득층,저소득가정,N,651009.19,74,32
201807,부산,03000012,S03701,저소득층,한부모가정,N,99682.97,19,10
201807,부산,03000012,S03701,저소득층,기타,N,1060754.21,113,50
201807,부산,03000012,S03701,기초생활보장수급탈락자,재가장애인,N,45534.12,3,1
201807,부산,03000012,S03701,기초생활보장수급자,결식아동,N,48837.32,3,1
201807,부산,03000012,S03701,긴급지원대상자,한부모가정,N,120565.97,14,3
201807,부산,03000012,S03701,긴급지원대상자,저소득가정,N,141586.95,16,4
201807,부산,03000012,S03701,긴급지원대상자,소년소녀가장,N,95021.33,10,2
201807,부산,03000012,S03701,긴급지원대상자,독거어르신,N,64605.19,15,13
201807,부산,03000012,S03701,긴급지원대상자,다문화가정,N,85066.86,12,2
201807,부산,03000012,S03701,긴급지원대상자,결식아동,N,551851.13,84,20
201807,부산,03000012,S03701,저소득층,독거어르신,N,514809.42,57,28
201807,부산,03000012,S03701,차상위계층,독거어르신,N,56037.48,20,20
201807,부산,03000012,S03701,차상위계층,다문화가정,N,4406.72,2,1
201807,부산,03000012,S03701,차상위계층,결식아동,N,2297.06,1,1
201807,부산,03000012,S03701,기초생활보장수급자,기타,N,13375.44,4,4
201807,부산,03000012,S03701,기초생활보장수급자,한부모가정,N,65161.52,7,2
201807,부산,03000012,S03701,기초생활보장수급자,저소득가정,N,2297.06,1,1
201807,부산,03000012,S03701,기초생활보장수급자,재가장애인,N,240188.77,19,6
201807,부산,03000012,S03701,기초생활보장수급자,독거어르신,N,316942.44,42,29
201807,부산,03000012,S03701,차상위계층,저소득가정,N,7597.58,4,3
201807,부산,03000012,S03701,차상위계층,한부모가정,N,310233.7,31,12
201807,부산,03000012,S03701,차상위계층,기타,N,132139.26,46,35
201807,부산,03000012,S03701,저소득층,결식아동,N,243412.94,48,16
201807,부산,03000012,S03701,저소득층,다문화가정,N,105081.12,18,7
201807,부산,03000012,S03701,차상위계층,소년소녀가장,N,52134.32,3,1
201807,부산,03000012,S03701,저소득층,외국인노동자,N,497434.83,89,32
201807,부산,03000012,S03701,차상위계층,재가장애인,N,10592.61,1,1
201807,부산,03000014,S03901,기초생활보장수급탈락자,독거어르신,N,98746.99,24,4
201807,부산,03000014,S03901,저소득층,저소득가정,N,126500,14,1
201807,부산,03000014,S03901,저소득층,독거어르신,N,2561616.79,487,88
201807,부산,03000014,S03901,차상위계층,기타,N,17361.32,5,1
201807,부산,03000014,S03901,차상위계층,한부모가정,N,397211.27,20,5
201807,부산,03000014,S03901,차상위계층,저소득가정,N,38252.11,6,1
201807,부산,03000014,S03901,차상위계층,독거어르신,N,228293.37,49,10
201807,부산,03000014,S03901,기초생활보장수급자,한부모가정,N,573467.46,29,7
201807,부산,03000014,S03901,기초생활보장수급자,저소득가정,N,202756.05,19,3
201807,부산,03000014,S03901,기초생활보장수급자,독거어르신,N,367403.63,71,15
201807,부산,03000014,S03901,긴급지원대상자,한부모가정,N,199653.9,10,2
201807,부산,03000014,S03901,긴급지원대상자,독거어르신,N,599867.18,115,21
201807,부산,03000014,S03901,긴급지원대상자,결식아동,N,379671.54,37,2
201807,부산,03000014,S03901,기초생활보장수급탈락자,조손가정,N,99826.95,5,1
201807,부산,03000006,S40001,긴급지원대상자,저소득가정,N,464910.55,80,26
201807,부산,03000006,S40001,긴급지원대상자,독거어르신,N,102401.44,22,6
201807,부산,03000006,S40001,긴급지원대상자,결식아동,N,441311.76,65,10
201807,부산,03000006,S40001,기초생활보장수급탈락자,기타,N,128121.4,25,10
201807,부산,03000006,S40001,기초생활보장수급탈락자,한부모가정,N,127851.09,17,7
201807,부산,03000006,S40001,기초생활보장수급탈락자,저소득가정,N,524627.01,66,13
201807,부산,03000006,S40001,기초생활보장수급탈락자,재가장애인,N,252731.08,34,7
201807,부산,03000006,S40001,기초생활보장수급탈락자,소년소녀가장,N,14473.72,2,1
201807,부산,03000006,S40001,기초생활보장수급탈락자,독거어르신,N,12329.35,2,1
201807,부산,03000006,S40001,기초생활보장수급탈락자,다문화가정,N,25245.97,5,2
201807,부산,03000006,S40001,기초생활보장수급탈락자,결식아동,N,187532.72,22,2
201807,부산,03000006,S40001,저소득층,기타,N,4666.73,2,1
201807,부산,03000006,S40001,저소득층,한부모가정,N,28284.39,4,2
201807,부산,03000006,S40001,저소득층,저소득가정,N,19507.81,3,1
201807,부산,03000006,S40001,저소득층,재가장애인,N,30106.7,6,2
201807,부산,03000006,S40001,저소득층,독거어르신,N,58982.75,11,5
201807,부산,03000006,S40001,차상위계층,기타,N,87302.8,17,7
201807,부산,03000006,S40001,차상위계층,한부모가정,N,434555.69,80,30
201807,부산,03000006,S40001,차상위계층,저소득가정,N,171843.6,27,12
201807,부산,03000006,S40001,차상위계층,재가장애인,N,40401.28,10,3
201807,부산,03000006,S40001,차상위계층,독거어르신,N,637358.86,96,22
201807,부산,03000006,S40001,차상위계층,결식아동,N,209585.77,24,2
201807,부산,03000006,S40001,기초생활보장수급자,기타,N,219725.93,26,4
201807,부산,03000006,S40001,기초생활보장수급자,한부모가정,N,1351014.99,216,60
201807,부산,03000006,S40001,기초생활보장수급자,조손가정,N,10958.22,3,1
201807,부산,03000006,S40001,기초생활보장수급자,저소득가정,N,1117325.52,191,59
201807,부산,03000006,S40001,기초생활보장수급자,재가장애인,N,1503577.87,233,51
201807,부산,03000006,S40001,기초생활보장수급자,소년소녀가장,N,45038.96,10,5
201807,부산,03000006,S40001,기초생활보장수급자,독거어르신,N,1537572.79,274,87
201807,부산,03000006,S40001,기초생활보장수급자,결식아동,N,158632.65,21,9
201807,부산,03000006,S40001,긴급지원대상자,기타,N,671205.27,96,29
201807,부산,03000006,S40001,긴급지원대상자,한부모가정,N,234843.08,34,11
201807,부산,03000006,S40001,긴급지원대상자,재가장애인,N,62922.75,9,4
201807,부산,03000008,S40101,차상위계층,독거어르신,N,1201788.39,284,49
201807,부산,03000008,S40101,차상위계층,재가장애인,N,275431.5,31,15
201807,부산,03000008,S40101,차상위계층,저소득가정,N,172922.38,17,10
201807,부산,03000008,S40101,차상위계층,한부모가정,N,275250.03,25,17
201807,부산,03000008,S40101,차상위계층,기타,N,293644.95,38,17
201807,부산,03000008,S40101,저소득층,독거어르신,N,56661.23,6,4
201807,부산,03000008,S40101,저소득층,기타,N,34909.1,3,2
201807,부산,03000008,S40101,긴급지원대상자,결식아동,N,101738.28,11,7
201807,부산,03000008,S40101,긴급지원대상자,독거어르신,N,316121.78,34,19
201807,부산,03000008,S40101,긴급지원대상자,재가장애인,N,135819.5,13,8
201807,부산,03000008,S40101,긴급지원대상자,저소득가정,N,89898.55,10,6
201807,부산,03000008,S40101,긴급지원대상자,한부모가정,N,205916.03,26,10
201807,부산,03000008,S40101,긴급지원대상자,기타,Y,13492.33,2,1
201807,부산,03000008,S40101,긴급지원대상자,기타,N,120166.95,16,8
201807,부산,03000008,S40101,기초생활보장수급자,결식아동,N,17492.42,2,1
201807,부산,03000008,S40101,기초생활보장수급자,독거어르신,N,1863615.89,210,113
201807,부산,03000008,S40101,기초생활보장수급자,재가장애인,N,858922.81,97,52
201807,부산,03000008,S40101,기초생활보장수급자,저소득가정,Y,17485.65,1,1
201807,부산,03000008,S40101,기초생활보장수급자,저소득가정,N,542911.83,61,38
201807,부산,03000008,S40101,기초생활보장수급자,한부모가정,N,441907.65,52,24
201807,부산,03000008,S40101,기초생활보장수급자,기타,N,673333.4,96,38
201807,부산,03000009,S40201,기초생활보장수급자,재가장애인,N,1624316.57,248,72
201807,부산,03000009,S40201,기초생활보장수급자,저소득가정,Y,133540.49,28,10
201807,부산,03000009,S40201,기초생활보장수급자,저소득가정,N,1934557.71,302,87
201807,부산,03000009,S40201,긴급지원대상자,기타,Y,4988.5,1,1
201807,부산,03000009,S40201,긴급지원대상자,독거어르신,N,26622.08,9,3
201807,부산,03000009,S40201,긴급지원대상자,결식아동,N,108433.41,24,8
201807,부산,03000009,S40201,긴급지원대상자,결식아동,Y,14865.79,4,1
201807,부산,03000009,S40201,기초생활보장수급자,한부모가정,Y,339933.94,48,17
201807,부산,03000009,S40201,기초생활보장수급자,한부모가정,N,1177227.92,199,60
201807,부산,03000009,S40201,기초생활보장수급자,기타,Y,204757.89,43,13
201807,부산,03000009,S40201,기초생활보장수급자,기타,N,722423.62,139,42
201807,부산,03000009,S40201,기초생활보장수급자,청장년1인가구,Y,149149.71,21,8
201807,부산,03000009,S40201,기초생활보장수급자,청장년1인가구,N,475208.6,91,30
201807,부산,03000009,S40201,기초생활보장수급자,부부중심가구,Y,32619.65,10,4
201807,부산,03000009,S40201,기초생활보장수급자,부부중심가구,N,146092.54,20,6
201807,부산,03000009,S40201,기초생활보장수급자,노인부부가구,N,105336.49,19,3
201807,부산,03000009,S40201,차상위계층,결식아동,N,20131.79,3,1
201807,부산,03000009,S40201,차상위계층,독거어르신,N,844272.68,147,43
201807,부산,03000009,S40201,차상위계층,재가장애인,Y,28899.34,11,3
201807,부산,03000009,S40201,차상위계층,재가장애인,N,378048.26,62,19
201807,부산,03000009,S40201,차상위계층,저소득가정,N,301097.18,39,13
201807,부산,03000009,S40201,차상위계층,조손가정,N,8729.7,1,1
201807,부산,03000009,S40201,차상위계층,한부모가정,Y,16194.95,3,1
201807,부산,03000009,S40201,차상위계층,한부모가정,N,332963.54,63,22
201807,부산,03000009,S40201,차상위계층,기타,Y,43013.58,3,1
201807,부산,03000009,S40201,차상위계층,기타,N,238617.69,45,15
201807,부산,03000009,S40201,차상위계층,청장년1인가구,Y,5456.2,3,1
201807,부산,03000009,S40201,차상위계층,청장년1인가구,N,420428.86,17,6
201807,부산,03000009,S40201,차상위계층,부부중심가구,N,76097.45,14,4
201807,부산,03000009,S40201,차상위계층,노인부부가구,N,44435.4,6,2
201807,부산,03000009,S40201,저소득층,결식아동,N,26848.34,7,2
201807,부산,03000009,S40201,저소득층,독거어르신,N,233405,41,16
201807,부산,03000009,S40201,저소득층,외국인노동자,N,8091.36,1,1
201807,부산,03000009,S40201,저소득층,재가장애인,N,47291.38,8,3
201807,부산,03000009,S40201,저소득층,저소득가정,N,26197.62,6,3
201807,부산,03000009,S40201,저소득층,한부모가정,Y,24439.18,4,1
201807,부산,03000009,S40201,저소득층,한부모가정,N,201989.01,31,9
201807,부산,03000009,S40201,저소득층,기타,N,402643.68,26,9
201807,부산,03000009,S40201,저소득층,청장년1인가구,N,10974.7,1,1
201807,부산,03000009,S40201,저소득층,부부중심가구,N,11545.37,4,1
201807,부산,03000009,S40201,저소득층,노인부부가구,N,9977,1,1
